"weight"|"lat"|"lon"|"Location"|"CreatedDate"|"DueDate"|"ClosedDate"|"Priority/TYPE"                                             
1|                             29.61113657|                            -95.22869102|10911 BEAMER RD, HOUSTON TX 77089|2017-02-26 07:39:00.000|2017-02-26 08:39:00.000|2017-02-26 11:21:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.61602199|                            -95.21046907|12801 ROYDON DR 2204, HOUSTON TX 77034|2017-02-26 07:58:00.000|2017-02-26 08:58:00.000|2017-02-26 12:29:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.58377556|                            -95.47568379|16707 RUIDOSA CT, HOUSTON TX 77053|2017-02-13 13:11:00.000|2017-02-13 14:11:00.000|2017-02-13 14:40:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82291396|                            -95.35053910|7008 SCHNEIDER ST, HOUSTON TX 77093|2017-02-23 07:56:00.000|2017-02-23 08:56:00.000|2017-02-23 11:33:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.69579533|                            -95.61413626|13126 APPLE GLEN LN, HOUSTON TX 77072|2017-02-23 08:13:00.000|2017-02-23 09:13:00.000|2017-02-23 19:17:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.81966570|                            -95.39038376|731 E 36TH ST, HOUSTON TX 77022|2017-02-23 09:40:00.000|2017-02-23 10:40:00.000|2017-02-23 14:07:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.71053884|                            -95.59310647|12135 HIGH STAR DR, HOUSTON TX 77072|2017-02-23 09:56:00.000|2017-02-23 10:56:00.000|2017-02-23 11:24:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.83397462|                            -95.43318560|1314 CHESHIRE LN, HOUSTON TX 77018|2017-02-23 10:23:00.000|2017-02-23 11:23:00.000|2017-02-23 13:08:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.96552551|                            -95.42192811|111 W RANKIN RD, HOUSTON TX 77060|2017-02-23 10:32:00.000|2017-02-24 10:32:00.000|2017-02-23 10:58:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.59035918|                            -95.22790454|11019 SAGEVALE LN, HOUSTON TX 77089|2017-02-23 12:06:00.000|2017-02-23 13:06:00.000|2017-02-23 13:13:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73388534|                            -95.44191712|4006 MARKHAM ST, HOUSTON TX 77027|2017-02-23 13:01:00.000|2017-02-23 14:01:00.000|2017-02-23 16:45:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.84096857|                            -95.33486796|3421 LAURA KOPPE RD, HOUSTON TX 77093|2017-02-23 13:42:00.000|2017-02-23 14:42:00.000|2017-02-23 15:33:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.69586316|                            -95.60927046|12914 KNOTTY GLEN LN, HOUSTON TX 77072|2017-02-27 07:11:00.000|2017-02-27 08:11:00.000|2017-02-27 11:38:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.74268524|                            -95.29606551|7130 E NAVIGATION BLVD, HOUSTON TX 77011|2017-02-27 07:18:00.000|2017-02-27 08:18:00.000|2017-02-27 07:31:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.81533612|                            -95.32349640|4622 CAPLIN ST, HOUSTON TX 77026|2017-02-27 07:43:00.000|2017-02-27 08:43:00.000|2017-02-27 10:20:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.68743266|                            -95.50905929|8410 FONDREN RD, HOUSTON TX 77074|2017-02-27 07:50:00.000|2017-02-27 08:50:00.000|2017-02-27 10:00:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.72581180|                            -95.38106183|5014 JACKSON ST, HOUSTON TX 77004|2017-02-27 10:54:00.000|2017-02-27 11:54:00.000|2017-02-27 12:20:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.71045249|                            -95.54840574|9220 BELLWOOD LN 327, HOUSTON TX 77036|2017-02-27 11:22:00.000|2017-02-27 12:22:00.000|2017-02-27 15:23:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77759442|                            -95.59972037|1015 COUNTRY PL 110, HOUSTON TX 77079|2017-02-27 11:55:00.000|2017-02-27 12:55:00.000|2017-02-28 14:53:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.81873697|                            -95.34766004|2122 CRESTON DR, HOUSTON TX 77026|2017-02-27 12:04:00.000|2017-02-27 13:04:00.000|2017-02-27 12:14:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.64208767|                            -95.45578119|4935 CANYON BLANCO DR, HOUSTON TX 77045|2017-02-27 18:44:00.000|2017-02-27 19:44:00.000|2017-02-27 19:41:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.85502900|                            -95.54414403|10134 COMANCHE LN, HOUSTON TX 77041|2017-02-28 07:33:00.000|2017-02-28 08:33:00.000|2017-02-28 10:14:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.81533612|                            -95.32349640|4622 CAPLIN ST, HOUSTON TX 77026|2017-02-27 07:43:00.000|2017-02-27 08:43:00.000|2017-02-28 10:04:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.66885790|                            -95.36366364|4330 BELLFORT ST, HOUSTON TX 77051|2017-03-06 08:48:00.000|2017-03-06 09:48:00.000|2017-03-06 10:03:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             30.04500297|                            -95.22518432|1919 FOREST MANOR DR, HOUSTON TX 77339|2017-03-06 11:28:00.000|2017-03-06 12:28:00.000|2017-03-06 14:52:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.61053464|                            -95.22522518|10700 FUQUA ST, HOUSTON TX 77089|2017-03-06 15:44:00.000|2017-03-06 16:44:00.000|2017-03-06 18:34:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.68224456|                            -95.48753703|8800 MULLINS DR, HOUSTON TX 77096|2017-03-06 16:15:00.000|2017-03-06 17:15:00.000|2017-03-07 09:45:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.69087956|                            -95.28933318|7623 GREENDOWNS ST, HOUSTON TX 77087|2017-03-06 16:24:00.000|2017-03-06 17:24:00.000|2017-03-07 11:32:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.87045867|                            -95.33767860|3004 LITTLE YORK RD, HOUSTON TX 77093|2017-03-10 09:36:00.000|2017-03-10 10:36:00.000|2017-03-10 14:38:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.76003695|                            -95.27141168|8622 GUINEVERE ST, HOUSTON TX 77029|2017-03-10 10:52:00.000|2017-03-10 11:52:00.000|2017-03-10 13:39:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.74988339|                            -95.44001443|3818 DEL MONTE DR, HOUSTON TX 77019|2017-03-10 15:33:00.000|2017-03-10 16:33:00.000|2017-03-11 10:54:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73171296|                            -95.42035854|2700 SOUTHWEST FWY, HOUSTON TX 77098|2017-03-10 15:44:00.000|2017-03-10 16:44:00.000|2017-03-10 18:39:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.80693862|                            -95.48820736|8000 RAVENWOOD CIR 544, HOUSTON TX 77055|2017-03-10 16:02:00.000|2017-03-10 17:02:00.000|2017-03-10 16:50:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.86691057|                            -95.36799333|710 BENBROOK DR, HOUSTON TX 77076|2017-01-30 13:18:00.000|2017-01-30 14:18:00.000|2017-01-30 16:04:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.78404864|                            -95.32994741|2406 LUCAS ST B, HOUSTON TX 77026|2017-03-20 15:04:00.000|2017-03-21 15:04:00.000|2017-03-21 07:03:00.000|INVESTIGATION / BITE FOLLOW UP / Priority 3                 
1|                             29.95067093|                            -95.41580050|12500 NORTH FWY, HOUSTON TX 77060|2017-03-20 15:49:00.000|2017-03-20 16:49:00.000|2017-03-21 11:36:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.77302217|                            -95.30603349|847 HENKE ST, HOUSTON TX 77020|2017-03-20 16:07:00.000|2017-03-20 17:07:00.000|2017-03-20 18:10:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.58234619|                            -95.12792568|1802 ROYAL FERN CT, HOUSTON TX 77062|2017-03-21 12:00:00.000|2017-03-21 13:00:00.000|2017-03-21 14:33:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.62468870|                            -95.40247716|11814 FORTUNE PARK DR, HOUSTON TX 77047|2017-03-21 12:23:00.000|2017-03-21 13:23:00.000|2017-03-21 15:06:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.76060905|                            -95.41770485|5535 MEMORIAL DR B, HOUSTON TX 77007|2017-03-21 08:14:00.000|2017-03-21 09:14:00.000|2017-03-21 09:05:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             30.05050480|                            -95.21706011|2219 PINE RIVER DR, HOUSTON TX 77339|2017-03-21 08:44:00.000|2017-03-21 09:44:00.000|2017-03-21 11:30:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.84974709|                            -95.38836940|5711 LUNA ST, HOUSTON TX 77076|2017-03-21 08:06:00.000|2017-03-21 09:06:00.000|2017-03-21 12:27:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.75473367|                            -95.60767328|12674 GOAR RD, HOUSTON TX 77077|2017-03-21 08:09:00.000|2017-03-21 09:09:00.000|2017-03-21 12:31:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.82538678|                            -95.46062530|4800 LAMONTE LN 2115, HOUSTON TX 77092|2017-03-22 12:30:00.000|2017-03-22 13:30:00.000|2017-03-22 15:39:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.68547323|                            -95.29727625|7327 LONG DR, HOUSTON TX 77087|2017-03-22 17:38:00.000|2017-03-22 18:38:00.000|2017-03-22 19:14:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.73969922|                            -95.29127400|7402 AVE K, HOUSTON TX 77011|2017-05-17 06:56:00.000|2017-05-17 07:56:00.000|2017-05-17 14:57:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.75408937|                            -95.33601508|3412 ENGELKE ST, HOUSTON TX 77003|2017-05-17 07:41:00.000|2017-05-17 08:41:00.000|2017-05-17 19:27:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.68571719|                            -95.56550916|10555 SPICE LN, HOUSTON TX 77072|2017-05-17 07:46:00.000|2017-05-17 08:46:00.000|2017-05-17 09:56:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.84045698|                            -95.36610820|624 WARNER ST, HOUSTON TX 77022|2017-05-17 08:59:00.000|2017-05-17 09:59:00.000|2017-05-17 10:38:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.58315703|                            -95.39944027|11706 SUMMER BROOK, PEARLAND TX 77584|2017-03-24 11:09:00.000|2017-03-24 12:09:00.000|2017-03-24 14:34:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.67352651|                            -95.55429740|9701 FORUM PARK 501, HOUSTON TX 77036|2017-03-24 17:06:00.000|2017-03-24 18:06:00.000|2017-03-24 18:40:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.72747511|                            -95.32468944|5215 MCCORMICK, HOUSTON TX 77023|2017-03-24 20:54:00.000|2017-03-24 21:54:00.000|2017-03-24 22:05:00.000|INVESTIGATION / BITE / Priority 1                           
1|                             29.85424110|                            -95.46798441|5399 DE SOTO ST, HOUSTON TX 77091|2016-11-06 14:19:00.000|2016-11-06 15:19:00.000|2016-11-06 18:57:00.000|INVESTIGATION / BITE / Priority 1                           
